// Start Time: Unknown
// Update Rate: Various
// Filter Profile: Error: No XDA filter profile
// Option Flags: AHS Disabled ICC Disabled 
// Firmware Version: 1.3.7
PacketCounter;SampleTimeFine;Acc_X;Acc_Y;Acc_Z;VelInc_X;VelInc_Y;VelInc_Z;OriInc_q0;OriInc_q1;OriInc_q2;OriInc_q3;Roll;Pitch;Yaw;Latitude;Longitude;Altitude;Vel_X;Vel_Y;Vel_Z
00306;1224784;-0.053403;0.029388;9.780044;;;;;;;;;;;;;0.000000;;;
00307;1224809;-0.050577;0.062916;9.806302;;;;;;;;;;;;;0.000000;;;
00308;1224834;-0.034671;0.048262;9.762427;;;;;;;;;;;;;0.000000;;;
00309;1224859;-0.054524;0.013545;9.769772;;;;;;;;;;;;;0.000000;;;
00310;1224884;-0.026958;0.030970;9.801154;;;;;;;;;;;;;0.000000;;;
00311;1224909;-0.051300;0.055519;9.756524;;;;;;;;;;;;;0.000000;;;
00312;1224934;-0.019830;0.041028;9.750587;;;;;;;;;;;;;0.000000;;;
00313;1224959;-0.035043;0.049653;9.751843;;;;;;;;;;;;;0.000000;;;
00314;1224984;-0.037597;0.049486;9.759521;;;;;;;;;;;;;0.000000;;;
00315;1225009;-0.051127;0.038388;9.751547;;;;;;;;;;;;;0.000000;;;
00316;1225034;-0.044939;-0.014068;9.722770;;;;;;;;;;;;;0.000000;;;
00317;1225059;-0.021198;0.018747;9.775477;;;;;;;;;;;;;0.000000;;;
00318;1225084;-0.066470;0.044400;9.773983;;;;;;;;;;;;;0.000000;;;
00319;1225109;-0.066675;0.021719;9.741285;;;;;;;;;;;;;0.000000;;;
00320;1225134;-0.050481;0.014561;9.748155;;;;;;;;;;;;;0.000000;;;
00321;1225159;-0.072531;0.013019;9.754403;;;;;;;;;;;;;0.000000;;;
00322;1225184;-0.083144;0.027729;9.767558;;;;;;;;;;;;;0.000000;;;
00323;1225209;-0.054381;0.017407;9.746664;;;;;;;;;;;;;0.000000;;;
00324;1225234;-0.076164;0.026468;9.752228;;;;;;;;;;;;;0.000000;;;
00325;1225259;-0.082150;0.046866;9.728808;;;;;;;;;;;;;0.000000;;;
00326;1225284;-0.079973;0.031741;9.742045;;;;;;;;;;;;;0.000000;;;
00327;1225309;-0.057463;0.020247;9.755723;;;;;;;;;;;;;0.000000;;;
00328;1225334;-0.071355;0.029058;9.765142;;;;;;;;;;;;;0.000000;;;
00329;1225359;-0.055434;0.035767;9.746318;;;;;;;;;;;;;0.000000;;;
00330;1225384;-0.055273;0.062713;9.777984;;;;;;;;;;;;;0.000000;;;
00331;1225409;-0.067710;0.031669;9.769892;;;;;;;;;;;;;0.000000;;;
00332;1225434;-0.071586;0.034848;9.758801;;;;;;;;;;;;;0.000000;;;
00333;1225459;-0.081985;0.039027;9.745756;;;;;;;;;;;;;0.000000;;;
00334;1225484;-0.055077;0.053819;9.778625;;;;;;;;;;;;;0.000000;;;
00335;1225509;-0.057032;0.040927;9.763496;;;;;;;;;;;;;0.000000;;;
00336;1225534;-0.064376;0.027151;9.769027;;;;;;;;;;;;;0.000000;;;
00337;1225559;-0.052568;0.005525;9.760807;;;;;;;;;;;;;0.000000;;;
00338;1225584;-0.026421;0.025748;9.757578;;;;;;;;;;;;;0.000000;;;
00339;1225609;-0.036245;0.054772;9.746950;;;;;;;;;;;;;0.000000;;;
00340;1225634;-0.043682;0.031552;9.761294;;;;;;;;;;;;;0.000000;;;
00341;1225659;-0.023127;0.033479;9.775675;;;;;;;;;;;;;0.000000;;;
00342;1225684;-0.037634;0.052972;9.753696;;;;;;;;;;;;;0.000000;;;
00343;1225709;-0.061738;0.059203;9.774669;;;;;;;;;;;;;0.000000;;;
00344;1225734;-0.052440;0.029970;9.758904;;;;;;;;;;;;;0.000000;;;
00345;1225759;-0.039911;-0.019460;9.775675;;;;;;;;;;;;;0.000000;;;
00346;1225784;-0.038256;0.021959;9.750920;;;;;;;;;;;;;0.000000;;;
00347;1225809;-0.036200;0.033839;9.753100;;;;;;;;;;;;;0.000000;;;
00348;1225834;-0.035153;0.015903;9.776467;;;;;;;;;;;;;0.000000;;;
00349;1225859;-0.055490;0.021201;9.729310;;;;;;;;;;;;;0.000000;;;
00350;1225884;-0.056084;0.035145;9.763604;;;;;;;;;;;;;0.000000;;;
00351;1225909;-0.034446;0.018291;9.757710;;;;;;;;;;;;;0.000000;;;
00352;1225934;-0.059747;0.026247;9.749858;;;;;;;;;;;;;0.000000;;;
00353;1225959;-0.051252;0.040406;9.768307;;;;;;;;;;;;;0.000000;;;
00354;1225984;-0.051630;0.025770;9.781540;;;;;;;;;;;;;0.000000;;;
00355;1226009;-0.045439;0.045286;9.740880;;;;;;;;;;;;;0.000000;;;
00356;1226034;-0.047241;0.041918;9.782208;;;;;;;;;;;;;0.000000;;;
00357;1226059;-0.026328;0.007469;9.781898;;;;;;;;;;;;;0.000000;;;
00358;1226084;-0.051150;0.022774;9.797435;;;;;;;;;;;;;0.000000;;;
00359;1226109;-0.035840;0.027600;9.785853;;;;;;;;;;;;;0.000000;;;
00360;1226134;-0.040038;0.039674;9.759233;;;;;;;;;;;;;0.000000;;;
00361;1226159;-0.044742;0.009504;9.776086;;;;;;;;;;;;;0.000000;;;
00362;1226184;-0.064812;0.034401;9.765533;;;;;;;;;;;;;0.000000;;;
00363;1226209;-0.033624;0.018920;9.757680;;;;;;;;;;;;;0.000000;;;
00364;1226234;-0.021100;0.032911;9.771358;;;;;;;;;;;;;0.000000;;;
00365;1226259;-0.041184;0.068835;9.771166;;;;;;;;;;;;;0.000000;;;
00366;1226284;-0.037149;0.057402;9.754589;;;;;;;;;;;;;0.000000;;;
00367;1226309;-0.058895;0.040340;9.765437;;;;;;;;;;;;;0.000000;;;
00368;1226334;-0.032083;0.033245;9.783348;;;;;;;;;;;;;0.000000;;;
00369;1226359;-0.060277;0.037765;9.746769;;;;;;;;;;;;;0.000000;;;
00370;1226384;-0.065426;0.054813;9.792996;;;;;;;;;;;;;0.000000;;;
00371;1226409;-0.053872;0.058403;9.806852;;;;;;;;;;;;;0.000000;;;
00372;1226434;-0.075843;0.038332;9.790880;;;;;;;;;;;;;0.000000;;;
00373;1226459;-0.065191;0.040980;9.746213;;;;;;;;;;;;;0.000000;;;
00374;1226484;-0.028374;0.020719;9.732712;;;;;;;;;;;;;0.000000;;;
00375;1226509;-0.048546;0.033796;9.749241;;;;;;;;;;;;;0.000000;;;
00376;1226534;-0.068609;0.046861;9.777777;;;;;;;;;;;;;0.000000;;;
00377;1226559;-0.054499;0.041950;9.756766;;;;;;;;;;;;;0.000000;;;
00378;1226584;-0.062287;0.033868;9.757868;;;;;;;;;;;;;0.000000;;;
00379;1226609;-0.019537;0.010538;9.760732;;;;;;;;;;;;;0.000000;;;
00380;1226634;-0.055507;0.040568;9.780300;;;;;;;;;;;;;0.000000;;;
00381;1226659;-0.073952;0.009313;9.736230;;;;;;;;;;;;;0.000000;;;
00382;1226684;-0.057248;0.030781;9.727691;;;;;;;;;;;;;0.000000;;;
00383;1226709;-0.045852;0.030137;9.759884;;;;;;;;;;;;;0.000000;;;
00384;1226734;-0.057981;-0.001317;9.750358;;;;;;;;;;;;;0.000000;;;
00385;1226759;-0.035442;0.001336;9.762812;;;;;;;;;;;;;0.000000;;;
00386;1226784;-0.045916;0.018956;9.727448;;;;;;;;;;;;;0.000000;;;
00387;1226809;-0.100757;0.045640;9.739373;;;;;;;;;;;;;0.000000;;;
00388;1226834;-0.083107;0.018142;9.758614;;;;;;;;;;;;;0.000000;;;
00389;1226859;-0.038618;0.048756;9.741308;;;;;;;;;;;;;0.000000;;;
00390;1226884;-0.060862;0.043573;9.777848;;;;;;;;;;;;;0.000000;;;
00391;1226909;-0.039827;0.051067;9.762380;;;;;;;;;;;;;0.000000;;;
00392;1226934;-0.057163;0.036500;9.789506;;;;;;;;;;;;;0.000000;;;
00393;1226959;-0.063560;0.047366;9.717785;;;;;;;;;;;;;0.000000;;;
00394;1226984;-0.041694;0.039744;9.765473;;;;;;;;;;;;;0.000000;;;
00395;1227009;-0.048982;0.054925;9.783893;;;;;;;;;;;;;0.000000;;;
00396;1227034;-0.028908;0.001492;9.787768;;;;;;;;;;;;;0.000000;;;
00397;1227059;-0.058237;0.044648;9.746645;;;;;;;;;;;;;0.000000;;;
00398;1227084;-0.040658;0.029128;9.773819;;;;;;;;;;;;;0.000000;;;
00399;1227109;-0.038232;0.049337;9.778730;;;;;;;;;;;;;0.000000;;;
00400;1227134;-0.047556;0.029585;9.759880;;;;;;;;;;;;;0.000000;;;
00401;1227159;-0.043192;0.040110;9.788482;;;;;;;;;;;;;0.000000;;;
00402;1227184;-0.045502;0.009258;9.766980;;;;;;;;;;;;;0.000000;;;
00403;1227209;-0.083015;0.049696;9.762356;;;;;;;;;;;;;0.000000;;;
00404;1227234;-0.049887;0.044930;9.781671;;;;;;;;;;;;;0.000000;;;
00405;1227259;-0.026480;0.027142;9.751797;;;;;;;;;;;;;0.000000;;;
00406;1227284;-0.059374;0.085579;9.763631;;;;;;;;;;;;;0.000000;;;
00407;1227309;-0.049413;0.042911;9.766832;;;;;;;;;;;;;0.000000;;;
00408;1227334;-0.027368;0.024213;9.769113;;;;;;;;;;;;;0.000000;;;
00409;1227359;-0.055910;0.024393;9.755176;;;;;;;;;;;;;0.000000;;;
00410;1227384;-0.042692;0.048028;9.794114;;;;;;;;;;;;;0.000000;;;
00411;1227409;-0.025106;0.030840;9.758430;;;;;;;;;;;;;0.000000;;;
00412;1227434;-0.063901;0.048590;9.730709;;;;;;;;;;;;;0.000000;;;
00413;1227459;-0.044411;0.000943;9.770494;;;;;;;;;;;;;0.000000;;;
00414;1227484;-0.044513;0.007033;9.747340;;;;;;;;;;;;;0.000000;;;
00415;1227509;-0.071424;0.052513;9.775259;;;;;;;;;;;;;0.000000;;;
00416;1227534;-0.051552;0.028277;9.789188;;;;;;;;;;;;;0.000000;;;
00417;1227559;-0.045810;0.034911;9.765071;;;;;;;;;;;;;0.000000;;;
00418;1227584;-0.050320;0.036613;9.776548;;;;;;;;;;;;;0.000000;;;
00419;1227609;-0.081783;0.047694;9.736954;;;;;;;;;;;;;0.000000;;;
00420;1227634;-0.052210;0.049316;9.777753;;;;;;;;;;;;;0.000000;;;
00421;1227659;-0.041990;0.001282;9.789205;;;;;;;;;;;;;0.000000;;;
00422;1227684;-0.045636;0.017443;9.754348;;;;;;;;;;;;;0.000000;;;
00423;1227709;-0.019804;0.021738;9.783093;;;;;;;;;;;;;0.000000;;;
00424;1227734;-0.056459;0.048966;9.796472;;;;;;;;;;;;;0.000000;;;
00425;1227759;-0.026263;0.004922;9.779074;;;;;;;;;;;;;0.000000;;;
00426;1227784;-0.046750;0.012361;9.738123;;;;;;;;;;;;;0.000000;;;
00427;1227809;-0.039793;0.028009;9.743600;;;;;;;;;;;;;0.000000;;;
00428;1227834;-0.062475;0.016023;9.743315;;;;;;;;;;;;;0.000000;;;
00429;1227859;-0.064513;0.054485;9.770454;;;;;;;;;;;;;0.000000;;;
00430;1227884;-0.055073;0.044558;9.787440;;;;;;;;;;;;;0.000000;;;
00431;1227909;-0.046073;0.016874;9.770679;;;;;;;;;;;;;0.000000;;;
00432;1227934;-0.040144;0.044043;9.805211;;;;;;;;;;;;;0.000000;;;
00433;1227959;-0.035123;0.017342;9.769237;;;;;;;;;;;;;0.000000;;;
00434;1227984;-0.053990;0.027918;9.781981;;;;;;;;;;;;;0.000000;;;
00435;1228009;-0.014121;0.034872;9.772778;;;;;;;;;;;;;0.000000;;;
00436;1228034;-0.041606;0.040105;9.757302;;;;;;;;;;;;;0.000000;;;
00437;1228059;-0.020792;0.039931;9.740520;;;;;;;;;;;;;0.000000;;;
00438;1228084;-0.024782;0.046714;9.746624;;;;;;;;;;;;;0.000000;;;
00439;1228109;-0.054735;0.057312;9.781904;;;;;;;;;;;;;0.000000;;;
00440;1228134;-0.033889;0.039973;9.760183;;;;;;;;;;;;;0.000000;;;
00441;1228159;-0.023864;0.035993;9.788595;;;;;;;;;;;;;0.000000;;;
00442;1228184;-0.051203;0.020267;9.770617;;;;;;;;;;;;;0.000000;;;
00443;1228209;-0.009228;0.016858;9.779840;;;;;;;;;;;;;0.000000;;;
00444;1228234;-0.038868;0.031429;9.758423;;;;;;;;;;;;;0.000000;;;
00445;1228259;-0.014729;0.024807;9.742724;;;;;;;;;;;;;0.000000;;;
00446;1228284;-0.030376;0.045352;9.763442;;;;;;;;;;;;;0.000000;;;
00447;1228309;-0.046934;0.038494;9.767878;;;;;;;;;;;;;0.000000;;;
00448;1228334;-0.054959;0.044986;9.753828;;;;;;;;;;;;;0.000000;;;
00449;1228359;-0.038772;0.046240;9.784552;;;;;;;;;;;;;0.000000;;;
00450;1228384;-0.071479;0.055859;9.765617;;;;;;;;;;;;;0.000000;;;
00451;1228409;-0.062461;0.075369;9.757570;;;;;;;;;;;;;0.000000;;;
00452;1228434;-0.053438;0.044194;9.755761;;;;;;;;;;;;;0.000000;;;
00453;1228459;-0.071876;0.048942;9.755177;;;;;;;;;;;;;0.000000;;;
00454;1228484;-0.036443;0.008399;9.737724;;;;;;;;;;;;;0.000000;;;
00455;1228509;-0.068437;0.012490;9.756825;;;;;;;;;;;;;0.000000;;;
00456;1228534;-0.020049;0.047592;9.769663;;;;;;;;;;;;;0.000000;;;
00457;1228559;-0.037344;0.041220;9.790878;;;;;;;;;;;;;0.000000;;;
00458;1228584;-0.037786;0.052120;9.781085;;;;;;;;;;;;;0.000000;;;
00459;1228609;-0.073170;0.029684;9.793453;;;;;;;;;;;;;0.000000;;;
00460;1228634;-0.032886;0.054708;9.777193;;;;;;;;;;;;;0.000000;;;
00461;1228659;-0.034341;0.029752;9.797318;;;;;;;;;;;;;0.000000;;;
00462;1228684;-0.054345;0.067865;9.741884;;;;;;;;;;;;;0.000000;;;
00463;1228709;-0.045228;0.046980;9.763886;;;;;;;;;;;;;0.000000;;;
00464;1228734;-0.056065;0.060205;9.764589;;;;;;;;;;;;;0.000000;;;
00465;1228759;-0.019611;0.035124;9.774213;;;;;;;;;;;;;0.000000;;;
00466;1228784;-0.064104;0.017696;9.766807;;;;;;;;;;;;;0.000000;;;
00467;1228809;-0.047624;0.051357;9.798840;;;;;;;;;;;;;0.000000;;;
00468;1228834;-0.057482;0.021695;9.777294;;;;;;;;;;;;;0.000000;;;
00469;1228859;-0.069194;0.027369;9.762773;;;;;;;;;;;;;0.000000;;;
00470;1228884;-0.029920;0.028268;9.782958;;;;;;;;;;;;;0.000000;;;
00471;1228909;-0.048624;0.015703;9.752946;;;;;;;;;;;;;0.000000;;;
00472;1228934;-0.054546;0.017377;9.783625;;;;;;;;;;;;;0.000000;;;
00473;1228959;-0.063572;0.034300;9.763130;;;;;;;;;;;;;0.000000;;;
00474;1228984;-0.049869;0.040375;9.734239;;;;;;;;;;;;;0.000000;;;
00475;1229009;-0.034041;0.026662;9.747475;;;;;;;;;;;;;0.000000;;;
00476;1229034;-0.052890;0.001497;9.748870;;;;;;;;;;;;;0.000000;;;
00477;1229059;-0.037551;0.007003;9.780455;;;;;;;;;;;;;0.000000;;;
00478;1229084;-0.020852;-0.004702;9.771091;;;;;;;;;;;;;0.000000;;;
00479;1229109;-0.037430;0.011243;9.798143;;;;;;;;;;;;;0.000000;;;
00480;1229134;-0.043759;0.047116;9.762444;;;;;;;;;;;;;0.000000;;;
00481;1229159;-0.085583;0.062444;9.769313;;;;;;;;;;;;;0.000000;;;
00482;1229184;-0.054333;0.028464;9.745497;;;;;;;;;;;;;0.000000;;;
00483;1229209;-0.060327;0.031106;9.780000;;;;;;;;;;;;;0.000000;;;
00484;1229234;-0.032616;0.039437;9.758763;;;;;;;;;;;;;0.000000;;;
00485;1229259;-0.023622;0.034531;9.762697;;;;;;;;;;;;;0.000000;;;
00486;1229284;-0.030135;-0.013048;9.756356;;;;;;;;;;;;;0.000000;;;
00487;1229309;-0.047284;0.034130;9.762684;;;;;;;;;;;;;0.000000;;;
00488;1229334;-0.047552;0.023547;9.785912;;;;;;;;;;;;;0.000000;;;
00489;1229359;-0.040797;0.018787;9.773529;;;;;;;;;;;;;0.000000;;;
00490;1229384;-0.035611;0.055818;9.739736;;;;;;;;;;;;;0.000000;;;
00491;1229409;-0.039939;0.044849;9.751934;;;;;;;;;;;;;0.000000;;;
00492;1229434;-0.038314;0.032494;9.763678;;;;;;;;;;;;;0.000000;;;
00493;1229459;-0.018162;0.013286;9.756369;;;;;;;;;;;;;0.000000;;;
00494;1229484;-0.012867;-0.000817;9.771043;;;;;;;;;;;;;0.000000;;;
00495;1229509;-0.039530;0.045780;9.782146;;;;;;;;;;;;;0.000000;;;
00496;1229534;-0.027436;0.033109;9.757434;;;;;;;;;;;;;0.000000;;;
00497;1229559;-0.072131;0.061657;9.764554;;;;;;;;;;;;;0.000000;;;
00498;1229584;-0.080615;0.068671;9.775927;;;;;;;;;;;;;0.000000;;;
00499;1229609;-0.068975;0.023463;9.782040;;;;;;;;;;;;;0.000000;;;
00500;1229634;-0.056292;0.017513;9.751451;;;;;;;;;;;;;0.000000;;;
00501;1229659;-0.061026;0.004717;9.765604;;;;;;;;;;;;;0.000000;;;
00502;1229684;-0.079641;0.043492;9.773999;;;;;;;;;;;;;0.000000;;;
00503;1229709;-0.049298;0.042064;9.750530;;;;;;;;;;;;;0.000000;;;
00504;1229734;-0.050650;0.038739;9.772192;;;;;;;;;;;;;0.000000;;;
00505;1229759;-0.055979;0.039975;9.758721;;;;;;;;;;;;;0.000000;;;
00506;1229784;-0.045520;0.008214;9.757883;;;;;;;;;;;;;0.000000;;;
00507;1229809;-0.054050;-0.018033;9.795785;;;;;;;;;;;;;0.000000;;;
00508;1229834;-0.047664;0.010876;9.765988;;;;;;;;;;;;;0.000000;;;
00509;1229859;-0.041425;0.036755;9.750645;;;;;;;;;;;;;0.000000;;;
00510;1229884;-0.071265;0.029862;9.756006;;;;;;;;;;;;;0.000000;;;
00511;1229909;-0.058600;0.056433;9.757937;;;;;;;;;;;;;0.000000;;;
00512;1229934;-0.064136;0.027283;9.756073;;;;;;;;;;;;;0.000000;;;
00513;1229959;-0.055269;0.011350;9.742939;;;;;;;;;;;;;0.000000;;;
00514;1229984;-0.070224;0.011322;9.737159;;;;;;;;;;;;;0.000000;;;
00515;1230009;-0.041346;0.027708;9.744565;;;;;;;;;;;;;0.000000;;;
00516;1230034;-0.007805;0.036257;9.777548;;;;;;;;;;;;;0.000000;;;
00517;1230059;-0.061932;0.044335;9.761509;;;;;;;;;;;;;0.000000;;;
00518;1230084;-0.046755;0.023391;9.770078;;;;;;;;;;;;;0.000000;;;
00519;1230109;-0.049027;0.003768;9.752673;;;;;;;;;;;;;0.000000;;;
00520;1230134;-0.076947;0.030559;9.766557;;;;;;;;;;;;;0.000000;;;
00521;1230159;-0.053065;0.034371;9.769870;;;;;;;;;;;;;0.000000;;;
00522;1230184;-0.041055;0.051995;9.750848;;;;;;;;;;;;;0.000000;;;
00523;1230209;-0.028665;0.055624;9.764234;;;;;;;;;;;;;0.000000;;;
00524;1230234;-0.053896;0.028482;9.752697;;;;;;;;;;;;;0.000000;;;
00525;1230259;-0.045204;0.017759;9.783615;;;;;;;;;;;;;0.000000;;;
00526;1230284;-0.034762;0.032136;9.785289;;;;;;;;;;;;;0.000000;;;
00527;1230309;-0.056871;0.054418;9.751259;;;;;;;;;;;;;0.000000;;;
00528;1230334;-0.035588;0.049497;9.735053;;;;;;;;;;;;;0.000000;;;
00529;1230359;-0.050044;0.034890;9.781851;;;;;;;;;;;;;0.000000;;;
00530;1230384;-0.047107;0.023325;9.754718;;;;;;;;;;;;;0.000000;;;
00531;1230409;-0.051745;0.042370;9.754356;;;;;;;;;;;;;0.000000;;;
00532;1230434;-0.051234;0.048290;9.766255;;;;;;;;;;;;;0.000000;;;
00533;1230459;-0.042910;0.018222;9.766340;;;;;;;;;;;;;0.000000;;;
00534;1230484;-0.050621;0.038124;9.743402;;;;;;;;;;;;;0.000000;;;
00535;1230509;-0.030444;0.014611;9.781782;;;;;;;;;;;;;0.000000;;;
00536;1230534;-0.073110;0.051982;9.782962;;;;;;;;;;;;;0.000000;;;
00537;1230559;-0.052735;0.037128;9.765498;;;;;;;;;;;;;0.000000;;;
00538;1230584;-0.058200;0.009371;9.766950;;;;;;;;;;;;;0.000000;;;
00539;1230609;-0.043491;0.018459;9.762012;;;;;;;;;;;;;0.000000;;;
00540;1230634;-0.057723;0.028581;9.746449;;;;;;;;;;;;;0.000000;;;
00541;1230659;-0.066251;0.011167;9.741488;;;;;;;;;;;;;0.000000;;;
00542;1230684;-0.050212;0.033434;9.756927;;;;;;;;;;;;;0.000000;;;
00543;1230709;-0.041305;0.002964;9.768539;;;;;;;;;;;;;0.000000;;;
00544;1230734;-0.045487;0.019460;9.792214;;;;;;;;;;;;;0.000000;;;
00545;1230759;-0.032983;-0.003709;9.788346;;;;;;;;;;;;;0.000000;;;
00546;1230784;-0.043334;0.006212;9.774707;;;;;;;;;;;;;0.000000;;;
00547;1230809;-0.054215;0.029873;9.752181;;;;;;;;;;;;;0.000000;;;
00548;1230834;-0.055520;0.031781;9.751682;;;;;;;;;;;;;0.000000;;;
00549;1230859;-0.051161;0.024644;9.753244;;;;;;;;;;;;;0.000000;;;
00550;1230884;-0.063050;0.018560;9.753346;;;;;;;;;;;;;0.000000;;;
00551;1230909;-0.035169;0.022106;9.760033;;;;;;;;;;;;;0.000000;;;
00552;1230934;-0.025853;-0.000512;9.757101;;;;;;;;;;;;;0.000000;;;
00553;1230959;-0.020153;0.016381;9.765906;;;;;;;;;;;;;0.000000;;;
00554;1230984;-0.012717;0.025938;9.763835;;;;;;;;;;;;;0.000000;;;
00555;1231009;-0.059395;0.055893;9.758428;;;;;;;;;;;;;0.000000;;;
00556;1231034;-0.011441;0.025438;9.768164;;;;;;;;;;;;;0.000000;;;
00557;1231059;-0.031052;0.041588;9.764002;;;;;;;;;;;;;0.000000;;;
00558;1231084;-0.045668;0.056898;9.750736;;;;;;;;;;;;;0.000000;;;
00559;1231109;-0.044765;0.041768;9.767823;;;;;;;;;;;;;0.000000;;;
00560;1231134;-0.037936;0.028026;9.769990;;;;;;;;;;;;;0.000000;;;
00561;1231159;-0.029114;0.007517;9.789574;;;;;;;;;;;;;0.000000;;;
00562;1231184;-0.025040;0.044958;9.773546;;;;;;;;;;;;;0.000000;;;
00563;1231209;-0.029608;0.021853;9.751887;;;;;;;;;;;;;0.000000;;;
00564;1231234;-0.029258;0.035457;9.755479;;;;;;;;;;;;;0.000000;;;
00565;1231259;-0.022675;0.042657;9.756790;;;;;;;;;;;;;0.000000;;;
00566;1231284;-0.032255;0.035870;9.756427;;;;;;;;;;;;;0.000000;;;
00567;1231309;-0.015923;0.023092;9.753315;;;;;;;;;;;;;0.000000;;;
00568;1231334;-0.033110;0.024532;9.768629;;;;;;;;;;;;;0.000000;;;
00569;1231359;-0.052199;0.033920;9.780908;;;;;;;;;;;;;0.000000;;;
00570;1231384;-0.048155;0.004418;9.756512;;;;;;;;;;;;;0.000000;;;
00571;1231409;-0.070492;0.048172;9.792623;;;;;;;;;;;;;0.000000;;;
00572;1231434;-0.061856;0.058283;9.757903;;;;;;;;;;;;;0.000000;;;
00573;1231459;-0.046551;0.011764;9.753966;;;;;;;;;;;;;0.000000;;;
00574;1231484;-0.078125;0.023874;9.768115;;;;;;;;;;;;;0.000000;;;
00575;1231509;-0.073513;0.040425;9.756772;;;;;;;;;;;;;0.000000;;;
00576;1231534;-0.048212;0.034832;9.779925;;;;;;;;;;;;;0.000000;;;
00577;1231559;-0.064365;-0.002525;9.761413;;;;;;;;;;;;;0.000000;;;
00578;1231584;-0.055308;0.035085;9.732413;;;;;;;;;;;;;0.000000;;;
00579;1231609;-0.026793;0.030915;9.736848;;;;;;;;;;;;;0.000000;;;
00580;1231634;-0.064376;0.031434;9.771821;;;;;;;;;;;;;0.000000;;;
00581;1231659;-0.065561;0.007475;9.783305;;;;;;;;;;;;;0.000000;;;
00582;1231684;-0.053751;0.014638;9.756310;;;;;;;;;;;;;0.000000;;;
00583;1231709;-0.053367;-0.009082;9.759153;;;;;;;;;;;;;0.000000;;;
00584;1231734;-0.093120;0.050215;9.740259;;;;;;;;;;;;;0.000000;;;
00585;1231759;-0.088435;0.013670;9.734215;;;;;;;;;;;;;0.000000;;;
00586;1231784;-0.078057;0.055663;9.744013;;;;;;;;;;;;;0.000000;;;
00587;1231809;-0.084105;0.040153;9.774529;;;;;;;;;;;;;0.000000;;;
00588;1231834;-0.048203;0.038810;9.776985;;;;;;;;;;;;;0.000000;;;
00589;1231859;-0.077456;0.056861;9.802539;;;;;;;;;;;;;0.000000;;;
00590;1231884;-0.039484;0.015805;9.758227;;;;;;;;;;;;;0.000000;;;
00591;1231909;-0.048447;0.021482;9.771070;;;;;;;;;;;;;0.000000;;;
00592;1231934;-0.055345;0.045271;9.766301;;;;;;;;;;;;;0.000000;;;
00593;1231959;-0.059150;0.023578;9.776296;;;;;;;;;;;;;0.000000;;;
00594;1231984;-0.076241;0.069635;9.779760;;;;;;;;;;;;;0.000000;;;
00595;1232009;-0.048720;0.046069;9.745656;;;;;;;;;;;;;0.000000;;;
00596;1232034;-0.056052;0.028611;9.781977;;;;;;;;;;;;;0.000000;;;
00597;1232059;-0.033645;0.046597;9.749020;;;;;;;;;;;;;0.000000;;;
00598;1232084;-0.032121;0.051045;9.795012;;;;;;;;;;;;;0.000000;;;
00599;1232109;-0.016797;0.009142;9.777564;;;;;;;;;;;;;0.000000;;;
00600;1232134;-0.036545;0.034373;9.777553;;;;;;;;;;;;;0.000000;;;
00601;1232159;-0.031346;0.006668;9.760326;;;;;;;;;;;;;0.000000;;;
00602;1232184;-0.032572;0.008433;9.738207;;;;;;;;;;;;;0.000000;;;
00603;1232209;-0.043333;0.049064;9.747050;;;;;;;;;;;;;0.000000;;;
00604;1232234;-0.046368;0.042793;9.745716;;;;;;;;;;;;;0.000000;;;
00605;1232259;-0.071902;0.046267;9.772503;;;;;;;;;;;;;0.000000;;;
00606;1232284;-0.060746;0.036399;9.800531;;;;;;;;;;;;;0.000000;;;
00607;1232309;-0.039586;0.022797;9.782564;;;;;;;;;;;;;0.000000;;;
00608;1232334;-0.039009;0.011928;9.777493;;;;;;;;;;;;;0.000000;;;
00609;1232359;-0.069790;0.034759;9.740565;;;;;;;;;;;;;0.000000;;;
00610;1232384;-0.050589;0.067758;9.742861;;;;;;;;;;;;;0.000000;;;
00611;1232409;-0.032358;0.016092;9.732797;;;;;;;;;;;;;0.000000;;;
00612;1232434;-0.028814;0.021942;9.739898;;;;;;;;;;;;;0.000000;;;
00613;1232459;-0.045771;0.043227;9.750509;;;;;;;;;;;;;0.000000;;;
00614;1232484;-0.035192;0.031511;9.738256;;;;;;;;;;;;;0.000000;;;
00615;1232509;-0.040571;0.025773;9.779626;;;;;;;;;;;;;0.000000;;;
00616;1232534;-0.053993;0.018793;9.777356;;;;;;;;;;;;;0.000000;;;
00617;1232559;-0.073215;0.043484;9.759108;;;;;;;;;;;;;0.000000;;;
00618;1232584;-0.026950;0.019933;9.759605;;;;;;;;;;;;;0.000000;;;
00619;1232609;-0.056710;0.051618;9.767148;;;;;;;;;;;;;0.000000;;;
00620;1232634;-0.039103;0.018608;9.796093;;;;;;;;;;;;;0.000000;;;
00621;1232659;-0.046860;-0.002456;9.741755;;;;;;;;;;;;;0.000000;;;
00622;1232684;-0.024627;0.032614;9.776168;;;;;;;;;;;;;0.000000;;;
00623;1232709;-0.034667;-0.003964;9.758586;;;;;;;;;;;;;0.000000;;;
00624;1232734;-0.030649;0.042136;9.752958;;;;;;;;;;;;;0.000000;;;
00625;1232759;-0.051875;0.006778;9.755486;;;;;;;;;;;;;0.000000;;;
